year,name,college,position,height,weight,wonderlic,dash40,bench,vert_jump,broad_jump,shuttle,shuttle3,lineman
2001,Cedric Scott,Southern Mississippi,DL,78,281,NA,4.86,23,35.5,107,4.37,7.67,Yes
2001,Anthony Sessions,Tennessee,LB,73,228,NA,4.8,19,NA,NA,NA,NA,No
2001,Marcel Shipp,Massachusetts,RB,71,222,NA,4.71,18,32.5,NA,NA,NA,No
2001,Elliot Silvers,Washington,OL,79,348,NA,5.43,19,31.5,99,4.66,7.81,Yes
2001,Rickie Simpkins,Syracuse,DL,75,287,NA,5.28,NA,29.5,97,4.52,7.65,Yes
2001,Dwight Smith,Akron,DB,70,212,NA,4.51,15,33.5,114,NA,NA,No
2001,Justin Smith,Missouri,DL,76,267,NA,*4.64,26,34,117,NA,NA,Yes
2001,Kenny Smith,Alabama,DL,76,299,NA,5.24,NA,30,100,4.8,8,Yes
2001,Omar Smith,Kentucky,OL,74,293,NA,5.33,21,30,98,NA,NA,Yes
2001,Steve Smith,Utah,PC,69,184,NA,4.41,NA,38.5,121,4.25,7.44,No
2001,Brandon Spoon,North Carolina,LB,75,245,NA,4.75,33,35.5,110,4.15,7.3,No
2001,Markus Steele,Southern California,LB,75,232,NA,*4.62,NA,33,119,4.5,7.15,No
2001,Daleroy Stewart,Southern Mississippi,DL,76,309,NA,4.9,NA,33,110,4.72,7.75,Yes
2001,Matt Stewart,Vanderbilt,LB,76,236,NA,4.74,23,37,117,4.2,7.08,No
2001,Russell Stewart,Stanford,PC,76,251,NA,4.92,17,28.5,106,4.3,7.46,No
2001,Tony Stewart,Penn State,PC,78,256,NA,4.96,NA,35.5,109,4.4,7.3,No
2001,Michael Stone,Memphis,DB,71,191,NA,4.51,17,41,127,NA,NA,No
2001,Marcus Stroud,Georgia,DL,78,321,NA,5.13,21,30,110,4.75,8.07,Yes
2001,Tim Stuber,Colorado State,OL,77,315,NA,5.6,22,26,96,4.61,8.06,Yes
2001,Alex Sulfsted,Miami (OH),OL,76,312,NA,*5.30,NA,30.5,96,NA,NA,Yes
2001,Marques Sullivan,Illinois,OL,77,338,NA,5.32,28,30.5,98,4.83,8.36,Yes
2001,Vinny Sutherland,Purdue,PC,69,192,NA,4.48,NA,32.5,NA,NA,NA,No
2001,Joe Tafoya,Arizona,DL,76,269,NA,4.91,28,33,109,4.53,7.56,Yes
2001,Chris Taylor,Texas A&M,PC,71,183,NA,4.4,NA,35.5,115,3.93,6.81,No
2001,David Terrell,Michigan,PC,75,213,NA,*4.43,NA,38,NA,NA,NA,No
2001,Anthony Thomas,Michigan,RB,74,229,NA,4.58,20,32.5,NA,4.44,7.48,No
2001,Clevan Thomas,Florida State,DB,69,189,NA,4.64,NA,36,118,4.24,7.4,No
2001,Tarlos Thomas,Florida State,OL,78,336,NA,5.52,19,25,92,4.9,8.65,Yes
2001,LaDainian Tomlinson,Texas Christian,RB,70,221,NA,4.46,18,40.5,NA,4.21,6.84,No
2001,Ja'Mar Toombs,Texas A&M,RB,73,281,NA,4.72,17,30,NA,NA,NA,No
2001,Paul Toviessi,Marshall,DL,78,260,NA,4.78,NA,33.5,120,4.32,7.06,Yes
2001,Albert Traylor,Northwestern State (LA),OL,75,307,NA,5.42,20,27,NA,NA,8.34,Yes
2001,Marques Tuiasosopo,Washington,QB,73,223,24,4.71,NA,35.5,115,4.35,7.36,No
2001,T.J. Turner,Michigan State,LB,75,273,NA,4.8,NA,NA,NA,NA,NA,No
2001,Chris Valletta,Texas A&M,OL,75,299,NA,5.32,18,33.5,98,4.53,7.9,Yes
2001,Kyle Vanden Bosch,Nebraska,DL,76,270,NA,4.75,26,36.5,119,4.08,6.82,Yes
2001,Patrick Venzke,Idaho,OL,78,303,NA,5.28,NA,34,103,4.59,8.08,Yes
2001,Michael Vick,Virginia Tech,QB,73,210,20,*4.33,NA,38,NA,NA,NA,No
2001,Keydrick Vincent,Mississippi,OL,77,328,NA,5.61,23,32.5,94,NA,NA,Yes
2001,Fred Wakefield,Illinois,DL,79,287,NA,5.09,26,28,108,4.64,7.49,Yes
2001,Kenyatta Walker,Florida,OL,77,311,NA,5.17,24,31.5,109,4.66,7.7,Yes
2001,Raymond Walls,Southern Mississippi,DB,71,176,NA,4.51,NA,39,124,4.18,NA,No
2001,Chad Ward,Washington,OL,77,321,NA,5.23,26,32.5,99,4.89,7.98,Yes
2001,David Warren,Florida State,DL,75,253,NA,*4.73,21,NA,NA,4.46,7.53,Yes
2001,Reggie Wayne,Miami,PC,73,198,NA,*4.45,NA,36,NA,NA,NA,No
2001,Eric Westmoreland,Tennessee,LB,73,236,NA,4.63,21,36.5,115,4.21,7.47,No
2001,Deonce Whitaker,San Jose State,RB,66,177,NA,*4.52,23,36,NA,NA,NA,No
2001,Emile White,Houston,DB,73,219,NA,4.68,16,34.5,111,NA,7.26,No
2001,Reggie White,Oklahoma State,RB,73,228,NA,4.58,17,37.5,NA,4.4,7.48,No
2001,James Whitley,Michigan,DB,71,193,NA,4.73,9,39,118,4.4,7.04,No
2001,Boo Williams,Arkansas,PC,76,237,NA,4.72,NA,35.5,119,4.33,7.1,No
2001,Brock Williams,Notre Dame,DB,70,183,NA,4.46,11,42.5,130,4.21,6.7,No
2001,Jimmy Williams,Vanderbilt,DB,70,188,NA,4.58,NA,36,120,NA,7.12,No
2001,Louis Williams,Louisiana State,OL,77,299,NA,5.48,25,28.5,103,4.67,7.86,Yes
2001,Marcus Williams,Washington State,PC,77,230,NA,4.56,NA,41,130,4.2,7.37,No
2001,Maurice Williams,Michigan,OL,77,304,NA,*5.20,24,NA,NA,NA,NA,Yes
2001,Adrian Wilson,North Carolina State,DB,75,213,NA,4.53,21,39.5,120,NA,NA,No
2001,Cedrick Wilson,Tennessee,PC,70,179,NA,4.48,NA,38,123,NA,NA,No
2001,Jamie Winborn,Vanderbilt,LB,71,229,NA,*4.63,NA,35.5,111,NA,NA,No
2001,Floyd Womack,Mississippi State,OL,76,345,NA,5.57,23,29.5,97,4.96,8.78,Yes
2001,Shawn Worthen,Texas Christian,DL,73,310,NA,5.18,23,30,103,4.61,7.5,Yes
2001,Ellis Wyms,Mississippi State,DL,75,285,NA,*4.97,21,NA,NA,4.46,7.53,Yes
2001,Paul Zukauskas,Boston College,OL,77,307,NA,*5.30,22,NA,NA,NA,NA,Yes
2000,Darnell Alford,Boston College,OL,76,334,NA,5.56,23,25,94,4.98,8.48,Yes
2000,Kyle Allamon,Texas Tech,PC,75,253,NA,4.97,NA,29,104,4.49,7.29,No
2000,Rashard Anderson,Jackson State,DB,75,206,NA,4.55,NA,34,123,4.15,7.18,No
2000,Corey Atkins,South Carolina,LB,73,237,NA,4.72,21,31,112,4.39,7.96,No
2000,Reggie Austin,Wake Forest,DB,70,175,NA,4.44,17,35,119,4.14,7.03,No
2000,Mark Baniewicz,Syracuse,OL,78,312,NA,5.34,20,28,96,4.73,7.72,Yes
2000,Rashidi Barnes,Colorado,DB,73,208,NA,4.62,10,35,114,4.32,6.92,No
2000,David Barrett,Arkansas,DB,70,199,NA,4.44,16,37.5,116,4.04,6.81,No
2000,William Bartee,Oklahoma,DB,73,192,NA,4.43,NA,38.5,124,3.99,6.7,No
2000,Terrance Beadles,Arkansas-Pine Bluff,OL,75,312,NA,5.19,29,NA,NA,NA,NA,Yes
2000,Robert Bean,Mississippi State,DB,71,178,NA,4.5,NA,34.5,122,4.2,6.87,No
2000,Anthony Becht,West Virginia,PC,78,270,NA,*4.78,NA,33.5,123,4.08,6.94,No
2000,Rogers Beckett,Marshall,DB,74,207,NA,4.62,15,39.5,119,4.29,6.48,No
2000,Brad Bedell,Colorado,OL,77,302,NA,5.07,17,31.5,103,4.58,7.76,Yes
2000,Marcus Bell,Arizona,LB,74,237,NA,4.78,21,31.5,111,4.33,7.17,No
2000,Michael Boireau,Miami,DL,76,274,NA,5.09,26,29,105,4.49,7.68,Yes
2000,Matt Bowen,Iowa,DB,73,201,NA,4.49,12,33,115,4.09,7.06,No
2000,Tom Brady,Michigan,QB,77,211,33,5.28,NA,24.5,99,4.38,7.2,No
2000,Robert Brannon,Iowa State,DL,76,309,NA,5.19,28,28.5,99,4.7,7.82,Yes
2000,Demario Brown,Utah State,RB,73,217,NA,4.72,NA,31,107,4.39,7.17,No
2000,Keith Brown,UCLA,RB,71,216,NA,4.66,NA,30,117,4.08,6.64,No
2000,Mike Brown,Nebraska,DB,70,204,NA,4.59,14,36,116,4.01,6.93,No
2000,Ralph Brown,Nebraska,DB,70,185,NA,*4.55,10,NA,NA,NA,NA,No
2000,Travis Brown,Northern Arizona,QB,76,218,35,5.01,NA,29,101,4.87,7.54,No
2000,Lamont Bryant,Notre Dame,DL,76,260,NA,4.91,17,NA,NA,NA,NA,Yes
2000,Marc Bulger,West Virginia,QB,74,208,29,4.97,NA,NA,100,4.34,7.46,No
2000,Keith Bulluck,Syracuse,LB,75,244,NA,*4.47,NA,38,119,4.13,7.33,No
2000,Bill Burke,Michigan State,QB,76,206,30,5.03,NA,28.5,107,4.42,7.46,No
2000,Plaxico Burress,Michigan State,PC,78,231,NA,*4.59,NA,33,115,NA,NA,No
2000,David Byrd,Syracuse,DB,73,202,NA,4.53,14,36,117,4.39,7.18,No
2000,Trung Canidate,Arizona,RB,71,193,NA,4.41,18,NA,NA,NA,NA,No
2000,Cooper Carlisle,Florida,OL,78,297,NA,5.16,28,31,100,4.48,7.82,Yes
2000,Giovanni Carmazzi,Hofstra,QB,75,224,32,4.74,NA,36.5,119,4.23,6.94,No
2000,Leonardo Carson,Auburn,DL,74,283,NA,5.06,22,28,106,4.75,7.82,Yes
2000,Tyrone Carter,Minnesota,DB,68,190,NA,4.5,16,41,121,4.19,6.75,No
2000,Kwame Cavil,Texas,PC,74,208,NA,*4.54,NA,39.5,118,NA,NA,No
2000,Doug Chapman,Marshall,RB,70,215,NA,4.56,16,38.5,128,4.2,6.84,No
2000,Ike Charlton,Virginia Tech,DB,71,205,NA,4.47,16,NA,126,NA,NA,No
2000,Chrys Chukwuma,Arkansas,RB,73,232,NA,4.56,NA,NA,115,NA,NA,No
2000,Joey Chustz,Louisiana Tech,OL,79,304,NA,5.08,28,31,103,4.65,7.65,Yes
2000,Kendrick Clancy,Mississippi,DL,73,283,NA,5.25,25,27.5,108,4.65,7.98,Yes
2000,Travis Claridge,Southern California,OL,77,303,NA,5.15,29,31.5,100,4.86,7.77,Yes
2000,Danny Clark,Illinois,LB,74,245,NA,4.75,20,NA,NA,NA,NA,No
2000,Chad Clifton,Tennessee,OL,77,334,NA,5.05,24,30.5,102,4.73,7.58,Yes
2000,Chris Cole,Texas A&M,PC,73,191,NA,4.37,NA,37.5,125,4.09,6.76,No
2000,Chris Coleman,North Carolina State,PC,73,211,NA,4.61,NA,32.5,110,4.1,6.79,No
2000,Cosey Coleman,Tennessee,OL,76,322,NA,5.4,NA,28,101,4.97,8.15,Yes
2000,Laveranues Coles,Florida State,PC,71,192,NA,4.41,NA,34,115,4.39,6.89,No
2000,Chris Combs,Duke,DL,77,286,NA,5.16,22,NA,NA,NA,NA,Yes
2000,Kurth Connell,Washington,OL,76,291,NA,5.49,27,33,103,4.84,8.14,Yes
2000,Rameel Connor,Illinois,DL,75,276,NA,5,25,35.5,121,4.45,7.65,Yes
2000,Ashley Cooper,Mississippi State,DB,70,208,NA,4.67,16,NA,117,NA,NA,No
2000,D.J. Cooper,Arkansas,DL,75,277,NA,5.22,NA,28,108,4.49,7.41,Yes
2000,Renard Cox,Maryland,DB,73,192,NA,4.68,13,38,111,NA,7.1,No
2000,Casey Crawford,Virginia,PC,78,244,NA,*4.83,18,NA,NA,NA,NA,No
2000,Sedrick Curry,Texas A&M,DB,74,197,NA,4.44,NA,39,125,3.94,6.34,No
2000,JoeDean Davenport,Arkansas,PC,79,268,NA,5.09,13,30,108,4.67,7.33,No
2000,Adam Davis,Oklahoma State,OL,76,309,NA,5.66,NA,26,92,5,8.51,Yes
2000,JaJuan Dawson,Tulane,PC,73,199,NA,4.55,NA,34,117,4.16,6.96,No
2000,Jerry DeLoach,California,DL,75,314,NA,4.99,19,31.5,101,4.57,7.4,Yes
2000,Mike Derouselle,Houston,DL,75,314,NA,5.28,27,27.5,96,4.8,7.67,Yes
2000,Reuben Droughns,Oregon,RB,71,215,NA,4.66,13,30,115,4.41,7.34,No
2000,Ron Dugans,Florida State,PC,74,206,NA,*4.58,NA,NA,117,NA,NA,No
2000,Deon Dyer,North Carolina,RB,71,260,NA,4.99,NA,28,104,4.81,7.88,No
2000,Mario Edwards,Florida State,DB,73,191,NA,*4.46,NA,NA,120,NA,NA,No
2000,John Engelberger,Virginia Tech,DL,76,260,NA,4.73,24,34,115,4.28,6.95,Yes
2000,Dwan Epps,Texas Southern,LB,73,242,NA,*4.68,8,34.5,NA,NA,NA,No
2000,Kevin Feterik,BYU,QB,71,207,18,4.92,NA,31,106,4.45,7.3,No
2000,Aaron Fields,Troy,DL,76,243,NA,4.76,22,34,115,4.56,7.51,Yes
2000,Zeron Flemister,Iowa,PC,77,249,NA,4.72,14,37,116,4.16,6.92,No
2000,Erik Flowers,Arizona State,DL,76,271,NA,4.75,24,33,114,4.15,7.21,Yes
2000,Derrick Foster,Texas A&M-Kingsville,RB,73,201,NA,4.43,19,34.5,117,4.36,6.84,No
2000,Larry Foster,Louisiana State,PC,70,198,NA,4.55,NA,37,121,4.06,6.88,No
2000,John Frank,Utah,DL,76,280,NA,4.78,32,37,117,4.27,7.07,Yes
2000,Todd Franz,Tulsa,DB,73,199,NA,*4.55,14,NA,NA,NA,NA,No
2000,Arturo Freeman,South Carolina,DB,73,188,NA,4.5,14,35.5,124,4.38,6.91,No
2000,Byron Frisch,BYU,DL,77,281,NA,4.73,31,34.5,114,4.41,7.2,Yes
2000,Justin Fuente,Murray State (KY),QB,74,225,33,5.22,NA,27.5,100,4.42,7.51,No
2000,Mondriel Fulcher,Miami,RB,76,253,NA,4.85,18,27,116,4.52,7.46,No
2000,Trent Gamble,Wyoming,DB,69,186,NA,4.56,21,37,124,3.9,6.6,No
2000,Jason Gavadza,Kent State (OH),PC,75,249,NA,4.62,22,32.5,113,4.3,7.15,No
2000,Trevor Gaylor,Miami (OH),PC,75,199,NA,4.56,NA,37.5,121,4.29,7.03,No
2000,Kabeer Gbaja-Biamila,San Diego State,LB,76,243,NA,4.65,21,34,120,4.28,6.9,No
2000,Sherrod Gideon,Southern Mississippi,PC,71,173,NA,4.66,NA,NA,NA,NA,NA,No
2000,Ian Gold,Michigan,LB,73,221,NA,4.56,21,33,115,4.19,6.97,No
2000,Deon Grant,Tennessee,DB,74,209,NA,*4.50,15,NA,NA,NA,NA,No
2000,Ernest Grant,Arkansas-Pine Bluff,DL,77,316,NA,5.31,24,29.5,98,5.03,8,Yes
2000,Lamar Grant,Duke,DB,71,188,NA,4.62,16,32,117,4.3,7.3,No
2000,Brian Gray,BYU,DB,73,214,NA,4.94,19,33.5,116,4.24,7.38,No
2000,Jonathan Gray,Texas Tech,OL,76,338,NA,5.85,20,23,94,NA,NA,Yes
2000,Barrett Green,West Virginia,LB,73,233,NA,4.56,22,36,120,NA,NA,No
2000,Mike Green,Houston,RB,73,253,NA,4.78,25,28.5,108,4.34,7.08,No
2000,Mike Green,Northwestern State (LA),DB,73,189,NA,4.53,NA,38.5,118,4.2,NA,No
2000,Cornelius Griffin,Alabama,DL,75,297,NA,4.9,30,31,111,4.62,7.63,Yes
2000,Clark Haggans,Colorado State,LB,76,253,NA,4.97,20,31.5,109,4.21,7.12,No
2000,Dante' Hall,Texas A&M,RB,68,191,NA,4.44,18,38,123,3.82,6.62,No
2000,James Hall,Michigan,DL,74,271,NA,5.03,NA,32,111,4.51,7.86,Yes
2000,Troy Hambrick,Savannah State,RB,73,237,NA,4.66,21,34.5,118,4.44,7.48,No
2000,Joe Hamilton,Georgia Tech,QB,70,192,18,4.81,NA,NA,106,NA,NA,No
2000,Thomas Hamner,Minnesota,RB,73,197,NA,4.5,17,32,125,4.07,6.97,No
2000,D'Andre Hardeman,Texas A&M,RB,70,238,NA,4.81,NA,30,109,4.36,7.27,No
2000,Antwan Harris,Virginia,DB,69,186,NA,4.34,16,39,121,4.01,6.75,No
2000,Jeff Harris,Georgia,DB,73,190,NA,4.53,NA,34.5,114,4.25,6.73,No
2000,Lloyd Harrison,North Carolina State,DB,70,190,NA,4.5,16,37.5,119,4.25,7.12,No
2000,Windrell Hayes,Southern California,PC,71,204,NA,4.5,NA,NA,NA,4.18,7.33,No
2000,Semisi Heimuli,Texas A&M,OL,74,312,NA,5.4,20,29,94,4.63,7.94,Yes
2000,Chris Hovan,Boston College,DL,75,305,NA,4.99,35,30,101,4.16,6.85,Yes
2000,Darren Howard,Kansas State,DL,76,281,NA,5.09,NA,29,108,4.32,7,Yes
2000,Ethan Howell,Oklahoma State,DB,71,186,NA,4.56,16,NA,NA,4.13,6.98,No
2000,Aaron Humphrey,Texas,DL,75,254,NA,5.1,21,34,119,NA,NA,Yes
2000,Todd Husak,Stanford,QB,75,216,39,5.2,NA,27.5,99,4.41,7.17,No
2000,Jabari Issa,Washington,DL,77,296,NA,5.05,19,31.5,105,4.72,7.69,Yes
2000,Al Jackson,Louisiana State,OL,75,304,NA,*5.20,19,NA,NA,NA,NA,Yes
2000,Darrell Jackson,Florida,PC,73,197,NA,4.56,NA,NA,NA,NA,NA,No
2000,Jarious Jackson,Notre Dame,QB,73,226,18,4.68,NA,NA,109,NA,NA,No
2000,Keith Jackson,Cheyney,DL,76,319,NA,5.2,28,NA,NA,NA,NA,Yes
2000,Marlion Jackson,Saginaw Valley State (MI),RB,73,242,NA,4.6,24,35.5,125,4.14,7.15,No
2000,Jeno James,Auburn,OL,75,320,NA,5.62,24,25.5,94,5.22,8.51,Yes
2000,Ronney Jenkins,Northern Arizona,RB,71,184,NA,4.5,18,NA,118,NA,NA,No
2000,Brandon Jennings,Texas A&M,DB,73,198,NA,4.51,16,38,123,4.14,6.91,No
2000,Ryan Johanningmeier,Colorado,OL,78,310,NA,5.25,NA,29,107,4.66,7.9,Yes
2000,Doug Johnson,Florida,QB,75,226,28,*4.95,NA,29.5,96,NA,NA,No
2000,Dwight Johnson,Baylor,DL,76,285,NA,4.97,26,28,105,4.76,7.51,Yes
2000,Eric Johnson,Nebraska,DB,73,215,NA,4.6,12,38,121,4.17,6.96,No
2000,Jerry Johnson,Florida State,DL,73,293,NA,5.03,26,28.5,102,NA,NA,Yes
2000,Matt Johnson,BYU,OL,76,345,NA,5.56,35,28,99,4.99,8.07,Yes
2000,Dhani Jones,Michigan,LB,73,240,NA,4.68,29,NA,NA,NA,NA,No
2000,Fred Jones,Colorado,LB,74,247,NA,4.95,17,32,113,4.39,7.27,No
2000,John Jones,Indiana (PA),PC,76,248,NA,4.63,13,38.5,125,4.43,7.33,No
2000,Leander Jordan,Indiana (PA),OL,76,330,NA,5.46,25,31,104,4.76,7.91,Yes
2000,Morgan Kane,Wake Forest,RB,73,221,NA,4.62,29,37.5,121,4.16,6.81,No
2000,Curtis Keaton,James Madison,RB,70,214,NA,4.41,23,41.5,131,3.93,6.82,No
2000,Tinker Keck,Cincinnati,DB,73,200,NA,4.55,15,36.5,120,4.31,6.96,No
2000,Sean Keenan,Williams College,QB,75,202,32,5.03,NA,25.5,95,4.41,7.21,No
2000,Ben Kelly,Colorado,DB,69,183,NA,4.53,17,36,116,3.95,6.63,No
2000,Dan Kendra,Florida State,RB,73,251,NA,4.84,24,35,119,NA,NA,No
2000,Kenoy Kennedy,Arkansas,DB,73,221,NA,4.71,8,33.5,113,4.38,7.08,No
2000,Sean Key,Florida State,DB,71,188,NA,4.65,NA,NA,NA,4.2,7.12,No
2000,Adrian Klemm,Hawaii,OL,76,307,NA,*4.98,24,NA,NA,NA,NA,Yes
2000,Andrew Kline,San Diego State,OL,74,305,NA,5.43,26,28,103,4.6,7.54,Yes
2000,Marcus Knight,Michigan,PC,73,180,NA,4.72,NA,28.5,106,4.38,7.11,No
2000,Noel LaMontagne,Virginia,OL,76,299,NA,*5.09,21,NA,NA,NA,NA,Yes
2000,Kareem Larrimore,West Texas A&M,DB,71,190,NA,4.42,NA,34,125,NA,NA,No
2000,Leif Larsen,Texas-El Paso,DL,77,300,NA,5.08,45,30,110,4.37,7.46,Yes
2000,Charles Lee,Central Florida,PC,74,202,NA,4.56,NA,35.5,125,4.25,7.3,No
2000,Tim Lester,Western Michigan,QB,73,202,26,5.02,NA,27,97,4.24,7.28,No
2000,Jamal Lewis,Tennessee,RB,73,240,NA,*4.58,23,NA,NA,NA,NA,No
2000,Al Lucas,Troy,DL,73,294,NA,5,28,36,108,4.56,7.44,Yes
2000,Anthony Lucas,Arkansas,PC,75,194,NA,4.53,NA,35,121,NA,NA,No
2000,Dustin Lyman,Wake Forest,LB,76,259,NA,4.7,22,35,118,4.06,6.86,No
2000,David Macklin,Penn State,DB,69,194,NA,4.54,NA,37.5,120,4.09,6.9,No
2000,Anthony Malbrough,Texas Tech,DB,69,184,NA,4.44,20,35.5,117,4,6.73,No
2000,Tee Martin,Tennessee,QB,74,227,11,4.58,NA,34.5,113,NA,NA,No
2000,Terrance McCaskey,Mississippi State,PC,78,271,NA,5,NA,29,101,NA,NA,No
2000,Kevin McDougal,Colorado State,RB,73,206,NA,4.63,NA,32,108,4.12,7.08,No
2000,Stockar McDougle,Oklahoma,OL,77,361,NA,*5.50,24,NA,NA,NA,NA,Yes
2000,Chris McIntosh,Wisconsin,OL,79,315,NA,*5.39,28,NA,NA,NA,NA,Yes
2000,Damion McIntosh,Kansas State,OL,76,328,NA,5.31,23,26,97,4.71,7.72,Yes
2000,Alvin McKinley,Mississippi State,DL,76,289,NA,5.09,22,27.5,102,4.61,7.73,Yes
2000,Rondell Mealey,Louisiana State,RB,73,212,NA,4.69,NA,33,120,4.15,6.89,No
2000,Brad Meester,Northern Iowa,OL,76,298,NA,5.12,25,34,110,4.43,7.46,Yes
2000,Rob Meier,Washington State,DL,77,284,NA,4.99,27,30.5,113,4.52,7.49,Yes
2000,Richard Mercier,Miami,OL,75,295,NA,5.39,18,26,97,4.78,7.84,Yes
2000,Keith Miller,California,LB,73,246,NA,4.97,24,27.5,110,4.43,7.37,No
2000,Scottie Montgomery,Duke,PC,73,196,NA,4.57,NA,36,117,4.11,7.16,No
2000,Wendell Montgomery,Wyoming,PC,75,203,NA,4.81,NA,35.5,117,4.24,7.01,No
2000,Corey Moore,Virginia Tech,LB,71,223,NA,4.6,21,NA,NA,NA,NA,No
2000,Michael Moore,Troy,OL,75,320,NA,5.45,34,24.5,94,5.06,8.37,Yes
2000,Muneer Moore,Richmond,PC,74,201,NA,4.52,NA,37.5,129,4.09,6.91,No
2000,Frank Moreau,Louisville,RB,73,231,NA,4.57,23,36,117,NA,NA,No
2000,Aric Morris,Michigan State,DB,70,211,NA,*4.56,24,NA,NA,NA,NA,No
2000,Rob Morris,BYU,LB,74,250,NA,*4.77,18,33,113,4.17,6.93,No
2000,Sammy Morris,Texas Tech,RB,73,221,NA,4.65,23,37.5,117,4.21,7.05,No
2000,Sylvester Morris,Jackson State,PC,75,216,NA,4.6,NA,34.5,119,4.17,7.06,No
2000,Chad Morton,Southern California,RB,68,182,NA,4.5,18,36,121,NA,NA,No
2000,Bobby Myers,Wisconsin,DB,73,183,NA,4.56,NA,37.5,123,4.1,7.04,No
2000,Kualana Noa,Hawaii,OL,76,317,NA,5.35,27,25.5,98,4.74,7.82,Yes
2000,Dennis Northcutt,Arizona,PC,71,175,NA,4.43,NA,37.5,123,4.04,6.96,No
2000,Carlos Nuno,BYU,PC,76,263,NA,5.03,23,28,NA,NA,NA,No
2000,Andre O'Neal,Marshall,LB,73,235,NA,*4.72,16,34,114,4.24,7.3,No
2000,Matt O'Neal,Oklahoma,OL,75,277,NA,5.06,17,27.5,94,4.72,7.59,Yes
2000,Erik Olson,Colorado,DB,73,208,NA,4.63,17,35,115,4.21,6.81,No
2000,Chad Pennington,Marshall,QB,76,229,25,4.81,NA,33.5,111,4.16,7.12,No
2000,Mareno Philyaw,Troy,PC,74,205,NA,4.66,NA,39.5,129,4.13,6.93,No
2000,Cedric Pittman,Nevada,LB,75,261,NA,4.9,20,30.5,111,4.52,7.75,No
2000,DaShon Polk,Arizona,LB,74,233,NA,4.75,18,32,111,4.45,7.43,No
2000,Hank Poteat,Pittsburgh,DB,70,197,NA,4.57,16,37,126,4,6.66,No
2000,Travis Prentice,Miami (OH),RB,73,225,NA,*4.50,23,37,115,4.4,6.92,No
2000,Tim Rattay,Louisiana Tech,QB,73,215,27,4.91,NA,25.5,100,4.21,7.34,No
2000,Chase Raynock,Montana,OL,78,308,NA,5.5,22,25,94,5,8.73,Yes
2000,Chris Redman,Louisville,QB,75,222,16,5.37,NA,26.5,98,4.78,7.8,No
2000,J.R. Redmond,Arizona State,RB,73,216,NA,*4.48,NA,32.5,121,NA,NA,No
2000,Quinton Reese,Auburn,DL,76,283,NA,5.13,18,30,101,4.68,7.91,Yes
2000,Tutan Reyes,Mississippi,OL,75,299,NA,5.37,20,26.5,99,4.88,7.49,Yes
2000,Rob Riti,Missouri,OL,74,293,NA,5.19,17,29.5,106,NA,NA,Yes
2000,Fred Robbins,Wake Forest,DL,76,312,NA,5.09,25,29.5,94,4.72,7.72,Yes
2000,Greg Robinson-Randall,Michigan State,OL,78,333,NA,5.59,22,26,95,5.13,8.15,Yes
2000,Roger Roesler,Texas,OL,78,314,NA,5.31,25,29.5,101,4.76,8.31,Yes
2000,Phillip Rogers,Georgia Tech,RB,73,232,NA,4.68,19,37,124,4.31,7.21,No
2000,Lewis Sanders,Maryland,DB,73,202,NA,4.5,10,37,116,NA,NA,No
2000,Ketric Sanford,Houston,RB,68,199,NA,4.6,12,32,118,4.3,6.63,No
2000,Sekou Sanyika,California,LB,75,241,NA,*4.75,21,32.5,111,4.38,7.33,No
2000,Manuia Savea,Arizona,OL,74,308,NA,5.34,24,25,92,NA,NA,Yes
2000,Gari Scott,Michigan State,PC,73,194,NA,4.59,NA,33.5,119,NA,NA,No
2000,Tony Scott,North Carolina State,DB,70,193,NA,4.5,11,34,115,4.24,7.45,No
2000,Richard Seals,Utah,DL,74,316,NA,5.13,24,28.5,102,4.6,7.78,Yes
2000,Aaron Shea,Michigan,RB,76,253,NA,4.81,NA,37.5,114,4.3,6.72,No
2000,Jacoby Shepherd,Oklahoma State,DB,74,195,NA,4.53,5,35,120,NA,NA,No
2000,Wes Shivers,Mississippi State,OL,78,318,NA,5.65,18,22.5,98,4.81,8.48,Yes
2000,Mark Simoneau,Kansas State,LB,73,237,NA,4.6,24,36,117,4.09,7.08,No
2000,Peter Sirmon,Oregon,LB,74,246,NA,4.84,20,34.5,115,4.27,7.21,No
2000,T.J. Slaughter,Southern Mississippi,LB,73,247,NA,4.87,24,30,112,4.26,7.08,No
2000,Dwyte Smiley,Youngstown State (OH),DB,73,198,NA,4.57,13,35,115,4.29,7.18,No
2000,Jamel Smith,Virginia Tech,LB,73,245,NA,5.18,NA,29.5,108,4.58,7.51,No
2000,Marvel Smith,Arizona State,OL,77,320,NA,5.37,24,27.5,100,4.83,7.87,Yes
2000,Paul Smith,Texas-El Paso,RB,71,220,NA,*4.65,25,NA,NA,NA,NA,No
2000,Terrelle Smith,Arizona State,RB,73,249,NA,5,19,32.5,109,4.85,8.38,No
2000,R.Jay Soward,Southern California,PC,70,177,NA,4.35,NA,35,124,NA,NA,No
2000,Rashon Spikes,North Carolina State,RB,71,204,NA,4.78,13,33,113,4.47,7.18,No
2000,Quinton Spotwood,Syracuse,PC,71,184,NA,*4.55,NA,33.5,123,NA,NA,No
2000,John St.Clair,Virginia,OL,77,302,NA,*5.20,25,NA,NA,NA,NA,Yes
